tweet_id,timestamp,rating,retweet_count,favorite_count,breed,confidence,name,dogstage,source,text
776813020089548800,2016-09-16 16:00:31+00:00,12,1118,4615,toy_poodle,51.66,Solomon,None,Twitter for iPhone,Meet Solomon. He was arrested for possession of adorable and attempted extra pats on the head. 12/10 would post bail https://t.co/nFqLaOLUQA
776201521193218049,2016-09-14 23:30:38+00:00,10,2338,9037,Rottweiler,50.22,O,None,Twitter for iPhone,This is O'Malley. That is how he sleeps. Doesn't care what you think about it. 10/10 comfy af https://t.co/Pq150LeRaC
776088319444877312,2016-09-14 16:00:49+00:00,10,141,1717,None,0.0,None,None,Twitter for iPhone,I can't tap the screen to make the hearts appear fast enough. 10/10 for the source of all future unproductiveness https://t.co/wOhuABgj6I
775842724423557120,2016-09-13 23:44:54+00:00,12,2468,11049,chow,52.0,Blue,None,Twitter for iPhone,This is Blue. He was having an average day until his owner told him about Bront. 12/10 h*ckin hysterical af https://t.co/saRYTcxQeH
775729183532220416,2016-09-13 16:13:44+00:00,13,4283,12283,None,0.0,None,None,Twitter for iPhone,This girl straight up rejected a guy because he doesn't like dogs. She is my hero and I give her 13/10 https://t.co/J39lT3b0rH
775085132600442880,2016-09-11 21:34:30+00:00,13,4378,14650,chow,31.66,Tucker,None,Twitter for iPhone,This is Tucker. He would like a hug. 13/10 someone hug him https://t.co/wdgY9oHPrT
774757898236878852,2016-09-10 23:54:11+00:00,12,1656,8142,toy_poodle,71.99,Finley,None,Twitter for iPhone,This is Finley. She's a Beneboop Cumbersplash. 12/10 I'd do unspeakable things for Finley https://t.co/dS8SCbNF9P
774639387460112384,2016-09-10 16:03:16+00:00,10,1616,6369,Walker_hound,62.76,Sprinkles,None,Twitter for iPhone,This is Sprinkles. He's trapped in light jail. 10/10 would post bail for him https://t.co/4s5Xlijogu
774314403806253056,2016-09-09 18:31:54+00:00,14,5096,20568,Eskimo_dog,59.6,None,None,Twitter for iPhone,I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD. 14/10 ULTIMATE LEGEND STATUS https://t.co/7oQ1wpfxIH
773922284943896577,2016-09-08 16:33:46+00:00,12,1630,6069,Pomeranian,55.43,Heinrich,None,Twitter for iPhone,"This is Heinrich (pronounced ""Pat""). He's a Botswanian Vanderfloof. Snazzy af bandana. 12/10 downright puptacular https://t.co/G56ikYAqFg"
773704687002451968,2016-09-08 02:09:06+00:00,12,1499,6247,silky_terrier,32.43,Loki,None,Twitter for iPhone,This is Loki. He knows he's adorable. One ear always pupared. 12/10 would snug in depicted fashion forever https://t.co/OqNggd4Oio
773670353721753600,2016-09-07 23:52:41+00:00,10,1226,5060,Old_English_sheepdog,96.93,Shakespeare,None,Twitter for iPhone,This is Shakespeare. He appears to be maximum level pettable. Born with no eyes tho (tragic). 10/10 probably wise https://t.co/rA8WUVOLBr
773308824254029826,2016-09-06 23:56:05+00:00,12,6956,22012,None,0.0,Bungalo,None,Twitter for iPhone,This is Bungalo. She uses that face to get what she wants. It works unbelievably well. 12/10 would never say no to https://t.co/0Fcft7jl4N
773247561583001600,2016-09-06 19:52:39+00:00,10,3011,8894,None,0.0,Chip,None,Twitter for iPhone,This is Chip. He's a pupholder. Comes with the car. Requires frequent pettings. Shifts for you. 10/10 innovative af https://t.co/hG5WYT9ECn
773191612633579521,2016-09-06 16:10:20+00:00,12,3811,9413,Blenheim_spaniel,42.78,Grey,None,Twitter for iPhone,This is Grey. He's the dogtor in charge of your checkpup today. 12/10 I'd never miss an appointment https://t.co/9HEVPJEioD
772877495989305348,2016-09-05 19:22:09+00:00,11,3584,8061,None,0.0,None,None,Twitter Web Client,You need to watch these two doggos argue through a cat door. Both 11/10 https://t.co/qEP31epKEV
772826264096874500,2016-09-05 15:58:34+00:00,11,2214,7577,basset,91.54,Roosevelt,None,Twitter for iPhone,"Meet Roosevelt. He's preparing for takeoff. Make sure tray tables are in their full pupright &amp; licked position
11/10 https://t.co/7CQkn3gHOQ"
772581559778025472,2016-09-04 23:46:12+00:00,10,1588,6120,Newfoundland,57.43,None,None,Twitter for iPhone,Guys this is getting so out of hand. We only rate dogs. This is a Galapagos Speed Panda. Pls only send dogs... 10/10 https://t.co/8lpAGaZRFn
772152991789019136,2016-09-03 19:23:13+00:00,10,1055,3598,golden_retriever,27.53,None,None,Twitter for iPhone,Here's a couple rufferees making sure all the sports are played fairly today. Both 10/10 would bribe with extra pets https://t.co/H9yjI9eo3A
772117678702071809,2016-09-03 17:02:54+00:00,12,688,3560,Labrador_retriever,21.78,Jack,None,Twitter for iPhone,Meet Jack. He's a Clemson pup. Appears to be rather h*ckin pettable. Almost makes me want to root for Clemson. 12/10 https://t.co/GHOfbTVQti
772114945936949249,2016-09-03 16:52:02+00:00,10,440,2586,Chihuahua,80.33,Finn,None,Twitter for iPhone,This is Finn. He's very nervous for the game. Has a lot of money riding on it.10/10 would attempt to comfort https://t.co/CbtNfecWiT
772102971039580160,2016-09-03 16:04:27+00:00,11,866,3778,Pembroke,54.18,Penny,None,Twitter for iPhone,This is Penny. She's an OU cheerleader. About to do a triple back handspring down the stairs. 11/10 hype af https://t.co/B2f3XkGU5c
771770456517009408,2016-09-02 18:03:10+00:00,11,3147,11303,papillon,53.32,Davey,None,Twitter for iPhone,This is Davey. He'll have your daughter home by 8. Just a stand up pup. 11/10 would introduce to mom https://t.co/E6bGWf9EOm
771500966810099713,2016-09-02 00:12:18+00:00,12,2426,7787,Labrador_retriever,83.4,Dakota,None,Twitter for iPhone,This is Dakota. He's just saying hi. That's all. 12/10 someone wave back https://t.co/1tWe5zZoHv
771380798096281600,2016-09-01 16:14:48+00:00,11,4681,9933,collie,50.37,Fizz,None,Twitter for iPhone,Meet Fizz. She thinks love is a social construct consisting solely of ideals perpetuated by mass media 11/10 woke af https://t.co/sPB5JMnWBn
771136648247640064,2016-09-01 00:04:38+00:00,11,2716,8625,None,0.0,Dixie,None,Twitter for iPhone,This is Dixie. She wants to be a ship captain. Won't let anything get in between her and her dreams. 11/10 https://t.co/8VEDZKHddR
771102124360998913,2016-08-31 21:47:27+00:00,12,1338,5875,Labrador_retriever,56.88,Charlie,None,Twitter for iPhone,This is Charlie. He works for @TODAYshow. Super sneaky tongue slip here. 12/10 would pet until someone made me stop https://t.co/K5Jo7QRCvA
771014301343748096,2016-08-31 15:58:28+00:00,7,1538,6494,None,0.0,None,None,Twitter for iPhone,Another pic without a dog in it? What am I supposed to do? Rate the carpet? Fine I will. 7/10 looks adequately comfy https://t.co/OJZQ6I4gGd
770787852854652928,2016-08-31 00:58:39+00:00,10,1107,4625,Bernese_mountain_dog,78.78,Winston,None,Twitter for iPhone,This is Winston. His tongue has gone rogue. Doing him quite a frighten. 10/10 hang in there Winston https://t.co/d0QEbp78Yi
770772759874076672,2016-08-30 23:58:40+00:00,11,1328,4898,chow,97.95,Sebastian,None,Twitter for iPhone,This is Sebastian. He's super h*ckin fluffy. That's really all you need to know. 11/10 would snug intensely https://t.co/lqr0NdtwQo
770655142660169732,2016-08-30 16:11:18+00:00,11,1670,6936,None,0.0,None,None,Twitter for iPhone,We only rate dogs. Pls stop sending in non-canines like this Arctic Floof Kangaroo. This is very frustrating. 11/10 https://t.co/qlUDuPoE3d
770414278348247044,2016-08-30 00:14:12+00:00,11,1930,5956,None,0.0,Al,None,Twitter for iPhone,Meet Al Cabone. He's a gangsta puppa. Rather h*ckin ruthless. Shows no mercy sometimes. 11/10 pet w extreme caution https://t.co/OUwWbEKOUV
770293558247038976,2016-08-29 16:14:30+00:00,10,1357,5859,Italian_greyhound,93.17,Jackson,None,Twitter for iPhone,This is Jackson. There's nothing abnormal about him. Just your average really good dog. 10/10 https://t.co/3fEPpj0KYw
770069151037685760,2016-08-29 01:22:47+00:00,10,2129,7160,Boston_bull,41.5,Carbon,None,Twitter for iPhone,Say hello to Carbon. This is his first time swimming. He's having a h*ckin blast. 10/10 we should all be this happy https://t.co/mADHGenzFS
769940425801170949,2016-08-28 16:51:16+00:00,12,8851,29338,miniature_pinscher,79.63,Klein,None,Twitter for iPhone,This is Klein. These pics were taken a month apart. He knows he's a stud now. 12/10 total heartthrob https://t.co/guDkLrX8zV
769695466921623552,2016-08-28 00:37:54+00:00,13,1565,6055,pug,40.71,Titan,None,Twitter for iPhone,This is Titan. He's trying to make friends. Offering up his favorite stick. 13/10 philanthropic af https://t.co/vhrkz0dK4v
769212283578875904,2016-08-26 16:37:54+00:00,12,1601,5087,golden_retriever,16.65,DonDon,None,Twitter for iPhone,This is DonDon. He's way up but doesn't feel blessed. Rather uncomfortable actually. 12/10 I'll save you DonDon https://t.co/OCYLz3fjVE
768970937022709760,2016-08-26 00:38:52+00:00,12,6012,13427,Pomeranian,18.24,Kirby,None,Twitter Web Client,This is Kirby. His bowl weighs more than him. 12/10 would assist https://t.co/UlB2mzw3Xs
768855141948723200,2016-08-25 16:58:45+00:00,11,828,3942,chow,72.02,Jesse,None,Twitter for iPhone,This is Jesse. He really wants a belly rub. Will be as cute as possible to achieve that goal. 11/10 https://t.co/1BxxcdVNJ8
768609597686943744,2016-08-25 00:43:02+00:00,10,1100,3866,basenji,18.33,Lou,None,Twitter for iPhone,This is Lou. His sweater is too small and he already cut the tags off. Very very churlish. 10/10 would still pet https://t.co/dZPMLresEr
768596291618299904,2016-08-24 23:50:10+00:00,12,1192,4740,Great_Pyrenees,72.97,Oakley,None,Twitter for iPhone,Say hello to Oakley and Charlie. They're convinced that they each have their own stick. Nobody tell them. Both 12/10 https://t.co/J2AJdyxglH
768473857036525572,2016-08-24 15:43:39+00:00,11,3164,12787,Labrador_retriever,73.92,Chevy,None,Twitter for iPhone,Meet Chevy. He had a late breakfast and now has to choose between a late lunch or an early dinner. 11/10 very pupset https://t.co/goy9053wC7
767884188863397888,2016-08-23 00:40:31+00:00,10,1268,4480,None,0.0,Tito,None,Twitter for iPhone,This is Tito. He's on the lookout. Nobody knows for what. 10/10 https://t.co/Qai481H6RA
767754930266464257,2016-08-22 16:06:54+00:00,11,4968,15009,vizsla,30.78,Philbert,None,Twitter for iPhone,This is Philbert. His toilet broke and he doesn't know what to do. Trying not to panic. 11/10 furustrated af https://t.co/Nb68IsVb9O
767500508068192258,2016-08-21 23:15:55+00:00,12,2155,7067,chow,48.32,Louie,None,Twitter for iPhone,This is Louie. He's making quite a h*ckin mess. Doesn't seem to care. 12/10 jubilant af https://t.co/Z2g2YWPzX2
767122157629476866,2016-08-20 22:12:29+00:00,13,2653,9572,toy_poodle,87.38,Rupert,None,Twitter for iPhone,This is Rupert. You betrayed him with bath time but he forgives you. Cuddly af 13/10 https://t.co/IEARC2sRzC
766793450729734144,2016-08-20 00:26:19+00:00,10,1260,4761,beagle,45.17,Rufus,None,Twitter for iPhone,This is Rufus. He just missed out on the 100m final at Rio. Already training hard for Tokyo. 10/10 never give pup https://t.co/exrRjjJqeO
766693177336135680,2016-08-19 17:47:52+00:00,11,730,3802,Doberman,94.84,Brudge,None,Twitter for iPhone,This is Brudge. He's a Doberdog. Going to be h*ckin massive one day. 11/10 would pat on head approvingly https://t.co/cTlHjEUNK8
766423258543644672,2016-08-18 23:55:18+00:00,9,1460,5650,keeshond,99.58,Shadoe,None,Twitter for iPhone,This is Shadoe. Her tongue flies out of her mouth at random. Can't have a serious conversation with her. 9/10 https://t.co/Tytt15VquG
766313316352462849,2016-08-18 16:38:26+00:00,12,1738,6356,toy_poodle,96.69,Oscar,None,Twitter for iPhone,This is Oscar. He has legendary eyebrows and he h*ckin knows it. Curly af too. 12/10 would hug passionately https://t.co/xuxZoObmF0
766069199026450432,2016-08-18 00:28:24+00:00,12,779,3955,redbone,48.49,Juno,None,Twitter for iPhone,This is Juno. She can see your future. 12/10 h*ckin mesmerizing af https://t.co/Z69mShifuk
766008592277377025,2016-08-17 20:27:34+00:00,11,461,3547,Welsh_springer_spaniel,72.82,Angel,None,Twitter for iPhone,This is Angel. She stole the @ShopWeRateDogs shirt from her owner. Fits pretty well actually. 11/10 would forgive https://t.co/jaivZ1dcUL
765719909049503744,2016-08-17 01:20:27+00:00,12,1999,6818,golden_retriever,96.95,Brat,None,Twitter for iPhone,This is Brat. He has a hard time being ferocious so his owner helps out. H*ckin scary af now. 12/10 would still pet https://t.co/soxdNqZDZ2
765669560888528897,2016-08-16 22:00:23+00:00,12,1134,4864,beagle,99.33,Tove,None,Twitter for iPhone,This is Tove. She's a Balsamic Poinsetter. Surprisingly deadly. 12/10 snug with caution https://t.co/t6RvnVEdRR
765395769549590528,2016-08-16 03:52:26+00:00,13,3120,25154,Pembroke,50.95,None,None,Twitter for iPhone,This is my dog. Her name is Zoey. She knows I've been rating other dogs. She's not happy. 13/10 no bias at all https://t.co/ep1NkYoiwB
765222098633691136,2016-08-15 16:22:20+00:00,10,3127,10943,dalmatian,55.66,Gromit,None,Twitter for iPhone,This is Gromit. He's pupset because there's no need to beware of him. Just wants a pettin. 10/10 https://t.co/eSvz4EapHH
764857477905154048,2016-08-14 16:13:27+00:00,12,1654,6093,Bernese_mountain_dog,79.21,Aubie,None,Twitter for iPhone,This is Aubie. He has paws for days. Nibbling tables is one of his priorities. Second only to being cuddly af. 12/10 https://t.co/cBIFBsCRz6
764259802650378240,2016-08-13 00:38:30+00:00,10,1396,5657,German_shepherd,97.37,Kota,None,Twitter for iPhone,This is Kota and her son Benedict. She doesn't know why you're staring. They are a normal family. Both 10/10 https://t.co/Q1v9BZylvZ
763837565564780549,2016-08-11 20:40:41+00:00,11,3825,11784,malamute,37.51,Alfie,None,Twitter for iPhone,This is Alfie. He's touching a butt. Couldn't be happier. 11/10 https://t.co/gx3xF5mZbo
763183847194451968,2016-08-10 01:23:03+00:00,8,1364,5068,miniature_poodle,35.47,Clark,None,Twitter for iPhone,This is Clark. He collects teddy bears. It's absolutely h*ckin horrifying. 8/10 please stop this Clark https://t.co/EDMcwt86fU
763103485927849985,2016-08-09 20:03:43+00:00,10,2127,6949,None,0.0,Belle,None,Twitter for iPhone,This is Belle. She's a Butterflop Hufflepoof. Rarer than most. Having trouble with car seat. 10/10 perturbed af https://t.co/VIXT3D26VM
762699858130116608,2016-08-08 17:19:51+00:00,11,3319,11383,kelpie,51.9,Leela,None,Twitter for iPhone,This is Leela. She's a Fetty Woof. Lost eye while saving a baby from an avalanche. 11/10 true h*ckin hero https://t.co/2lBg3ZgivD
762471784394268675,2016-08-08 02:13:34+00:00,12,5930,10534,Samoyed,54.03,Glenn,None,Twitter for iPhone,Meet Glenn. Being in public scares him. Frighteningly relatable. 12/10 keep hangin in there Glenn (Imgur - Wuhahha) https://t.co/pA4MDKwRci
762464539388485633,2016-08-08 01:44:46+00:00,12,3845,9664,chow,100.0,Buddy,None,Twitter for iPhone,This is Buddy. His father was a bear and his mother was a perfectly toasted marshmallow. 12/10 would snug so well https://t.co/zGSj1oUgxx
762316489655476224,2016-08-07 15:56:28+00:00,11,1030,4509,None,0.0,Scout,None,Twitter for iPhone,This is Scout. He specializes in mid-air freeze frames. 11/10 https://t.co/sAHmwRtfSq
762035686371364864,2016-08-06 21:20:40+00:00,14,14326,29867,None,0.0,None,None,Twitter for iPhone,This left me speechless. 14/10 heckin heroic af https://t.co/3td8P3o0mB
761976711479193600,2016-08-06 17:26:19+00:00,12,1833,5058,Labrador_retriever,47.56,Shelby,None,Twitter for iPhone,This is Shelby. She finds stuff to put on her head for attention. It works really well. 12/10 talented af https://t.co/WTZ484EntP
761745352076779520,2016-08-06 02:06:59+00:00,11,796,4031,None,0.0,None,None,Twitter for iPhone,Guys.. we only rate dogs. Pls don't send any more pics of the Loch Ness Monster. Only send in dogs. Thank you. 11/10 https://t.co/obH5vMbm1j
761672994376806400,2016-08-05 21:19:27+00:00,10,26793,46351,None,0.0,None,None,Twitter for iPhone,Ohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboy. 10/10 for all (by happytailsresort) https://t.co/EY8kEFuzK7
761599872357261312,2016-08-05 16:28:54+00:00,11,1102,3891,Gordon_setter,24.04,Sephie,None,Twitter for iPhone,"This is Sephie. According to this picture, she can read. Fantastic at following directions. 11/10 such a good girl https://t.co/7HY9RvCudo"
761334018830917632,2016-08-04 22:52:29+00:00,10,1342,4840,Norwegian_elkhound,82.29,Bruce,None,Twitter for iPhone,This is Bruce. I really want to hear the joke he was told. 10/10 for chuckle pup https://t.co/ErPLjjJOKc
761292947749015552,2016-08-04 20:09:17+00:00,11,1003,4202,standard_poodle,66.09,Bonaparte,None,Twitter for iPhone,Meet Bonaparte. He's pupset because it's cloudy at the beach. Can't take any pics for his Instagram. 11/10 https://t.co/0THNOfv2Jo
761227390836215808,2016-08-04 15:48:47+00:00,10,1451,5014,None,0.0,Albert,None,Twitter for iPhone,This is Albert. He just found out that bees are dying globally at an alarming rate. 10/10 heckin worried af now https://t.co/nhLX27WsDY
761004547850530816,2016-08-04 01:03:17+00:00,11,3221,10661,golden_retriever,73.52,Bo,None,Twitter for iPhone,This is Bo and Ty. Bo eats paper and Ty felt left out. 11/10 for both https://t.co/1acHQS8rvK
760656994973933572,2016-08-03 02:02:14+00:00,11,1754,6192,golden_retriever,76.05,Rose,None,Twitter for iPhone,This is Rose. Her face is stuck like that. 11/10 would pet so heckin well https://t.co/tl3gNYdoq2
760641137271070720,2016-08-03 00:59:13+00:00,12,1193,4690,None,0.0,Theo,None,Twitter for iPhone,This is Theo. He can walk on water. Still coming to terms with it. 12/10 magical af https://t.co/8Kmuj6SFbC
760539183865880579,2016-08-02 18:14:06+00:00,12,3353,7094,Samoyed,98.8,Atlas,None,Twitter for iPhone,This is Atlas. Swinging is his passion. 12/10 would push all day https://t.co/9k8LLjJ0uJ
760290219849637889,2016-08-02 01:44:48+00:00,13,10583,25132,Old_English_sheepdog,30.22,Rocco,None,Twitter Web Client,This is Rocco. He's doing his best. 13/10 someone help him (IG: rocco_roni) https://t.co/qFsl1nnXMv
760252756032651264,2016-08-01 23:15:56+00:00,4,798,3715,None,0.0,Fido,None,Twitter for iPhone,This is Fido. He can tell the weather. Not good at fetch tho. Never comes when called. 4/10 would probably still pet https://t.co/4gOv2Q3iKP
760190180481531904,2016-08-01 19:07:17+00:00,10,1655,5364,None,0.0,Sadie,None,Twitter for iPhone,Meet Sadie. She's addicted to balloons. It's tearing her family apart. Won't admit she has a problem. Still 10/10 https://t.co/h6s9Rch0gZ
759846353224826880,2016-07-31 20:21:02+00:00,11,1801,6300,Sussex_spaniel,35.54,Kirby,None,Twitter for iPhone,This is Kirby. He's a Beneblip Cumberpat. Pretty heckin rare. 11/10 would put my face against his face https://t.co/fd6uucghY6
759557299618865152,2016-07-31 01:12:26+00:00,10,1106,4410,golden_retriever,76.33,Emma,None,Twitter for iPhone,This is Emma. She can't believe her last guess didn't hit. Convinced ur stacking them on top of each other. 10/10 https://t.co/JRV1dhBYwu
759447681597108224,2016-07-30 17:56:51+00:00,11,2279,7955,kuvasz,22.31,Oakley,None,Twitter for iPhone,This is Oakley. He has no idea what happened here. Even offered to help clean it up. 11/10 such a heckin good boy https://t.co/vT3JM8b989
759197388317847553,2016-07-30 01:22:17+00:00,12,1804,5711,kuvasz,51.13,Luna,None,Twitter for iPhone,This is Luna. She's just heckin precious af I have nothing else to say. 12/10 https://t.co/gQH2mmKIJW
759099523532779520,2016-07-29 18:53:24+00:00,7,3831,13651,Shetland_sheepdog,12.9,Toby,None,Twitter for iPhone,Meet Toby. He has a drinking problem. Inflatable marijuana plant in the back is also not a good look. 7/10 cmon Toby https://t.co/Cim4DSj6Oi
759047813560868866,2016-07-29 15:27:55+00:00,11,1852,6086,Labrador_retriever,77.85,Spencer,None,Twitter for iPhone,This is Spencer. He's part of the Queen's Guard. Takes his job very seriously. 11/10 https://t.co/8W5iSOgXfx
758854675097526272,2016-07-29 02:40:28+00:00,11,843,3332,None,0.0,Lilli,None,Twitter for iPhone,"This is Lilli Bee &amp; Honey Bear. Unfortunately, they were both born with no eyes. So heckin sad. Both 11/10 https://t.co/4UrfOZhztW"
758740312047005698,2016-07-28 19:06:01+00:00,12,1500,5388,Chesapeake_Bay_retriever,84.85,Boston,None,Twitter for iPhone,Meet Boston. He's worried because his tongue won't fit all the way in his mouth. 12/10 it'll be ok deep breaths pup https://t.co/rfWQ4T9iQj
758474966123810816,2016-07-28 01:31:38+00:00,11,918,3568,Pembroke,54.61,Brandonald,None,Twitter for iPhone,This is Brandonald. He accidentally opened the front facing camera. Playing it off rather heckin well. 11/10 https://t.co/uPUAotqQtM
758405701903519748,2016-07-27 20:56:24+00:00,10,1768,4888,Chesapeake_Bay_retriever,70.3,Odie,None,Twitter for iPhone,This is Odie. He falls asleep wherever he wants. Must be nice. 10/10 https://t.co/M9BXCSDVjh
758355060040593408,2016-07-27 17:35:10+00:00,11,969,3165,Pembroke,98.76,Corey,None,Twitter for iPhone,This is Corey. He's a Portobello Corgicool. Trying to convince you that he's not a hipster. 11/10 yea right Corey https://t.co/NzWUrFZydr
758041019896193024,2016-07-26 20:47:17+00:00,9,341,2538,None,0.0,None,None,Twitter for iPhone,Teagan reads entire books in store so they're free. Loved 50 Shades of Grey (how dare I make that joke so late) 9/10 https://t.co/l46jwv5WYv
757741869644341248,2016-07-26 00:58:34+00:00,10,3033,6435,None,0.0,Leonard,None,Twitter for iPhone,This is Leonard. He hides in bushes to escape his problems. 10/10 relatable af https://t.co/TdyGTcX0uo
757725642876129280,2016-07-25 23:54:05+00:00,11,1114,4260,None,0.0,Beckham,None,Twitter for iPhone,This is Beckham. He fell asleep at the wheel. Very churlish. Looks to have a backpup driver tho. That's good. 11/10 https://t.co/rptsOm73Wr
757611664640446465,2016-07-25 16:21:11+00:00,12,1011,4301,bluetick,82.93,Cooper,None,Twitter for iPhone,This is Cooper. He tries to come across as feisty but it never works for very long. 12/10 https://t.co/AVks8DjHwB
757596066325864448,2016-07-25 15:19:12+00:00,4,960,4080,None,0.0,None,None,Twitter for iPhone,Here's another picture without a dog in it. Idk why you guys keep sending these. 4/10 just because that's a neat rug https://t.co/mOmnL19Wsl
757400162377592832,2016-07-25 02:20:45+00:00,13,6334,14164,None,0.0,None,None,Twitter for iPhone,She walks herself up and down the train to be petted by all the passengers. 13/10 I can't handle this https://t.co/gwKCspY8N2
757354760399941633,2016-07-24 23:20:20+00:00,8,1302,4221,Italian_greyhound,91.47,Devón,None,Twitter for iPhone,"This is Devón (pronounced ""Eric""). He forgot how to eat the apple halfway through. Wtf Devón get it together. 8/10 https://t.co/7waRPODGyO"
756998049151549440,2016-07-23 23:42:53+00:00,11,1837,5886,golden_retriever,67.86,Oliver,None,Twitter for iPhone,This is Oliver. He's an English Creamschnitzel. The rarest of schnitzels. 11/10 would pet quite firmly https://t.co/qbO5X6dYuj
756651752796094464,2016-07-23 00:46:50+00:00,11,1193,4714,Pembroke,29.48,Gert,None,Twitter for iPhone,This is Gert. He just wants you to be happy. 11/10 would pat on the head so damn well https://t.co/l0Iwj6rLFW
756303284449767430,2016-07-22 01:42:09+00:00,11,1008,3712,golden_retriever,98.17,None,None,Twitter for iPhone,Pwease accept dis rose on behalf of dog. 11/10 https://t.co/az5BVcIV5I
756288534030475264,2016-07-22 00:43:32+00:00,12,16346,41265,None,0.0,None,None,Twitter for iPhone,Here's a heartwarming scene of a single father raising his two pups. Downright awe-inspiring af. 12/10 for everyone https://t.co/hfddJ0OiNR
755110668769038337,2016-07-18 18:43:07+00:00,13,10207,19786,Labrador_retriever,70.9,Watson,None,Twitter for iPhone,This is Watson. He trust falls on command. 13/10 it's elementary... (IG: wat.ki) https://t.co/goX3jewkYN
754856583969079297,2016-07-18 01:53:28+00:00,11,2315,6454,golden_retriever,87.24,Winnie,None,Twitter for iPhone,This is Winnie. She's not a fan of the fast moving air. 11/10 objects in mirror may be more fluffy than they appear https://t.co/FyHrk20gUR
754747087846248448,2016-07-17 18:38:22+00:00,12,478,2424,None,0.0,Keith,None,Twitter for iPhone,This is Keith. He's pursuing a more 2D lifestyle. Idiosyncratic af. 12/10 follow your dreams Keith https://t.co/G9ufksBMlU
754482103782404096,2016-07-17 01:05:25+00:00,10,1798,4943,None,0.0,Milo,None,Twitter for iPhone,This is Milo. He's currently plotting his revenge. 10/10 https://t.co/ca0q9HM8II
754449512966619136,2016-07-16 22:55:55+00:00,11,673,3511,beagle,85.85,Dex,None,Twitter for iPhone,This is Dex. He can see into your past and future. Mesmerizing af 11/10 https://t.co/0dYI0Cpdge
754120377874386944,2016-07-16 01:08:03+00:00,10,2164,7409,chow,16.89,None,None,Twitter for iPhone,"When you hear your owner say they need to hatch another egg, but you've already been on 17 walks today. 10/10 https://t.co/lFEoGqZ4oA"
753655901052166144,2016-07-14 18:22:23+00:00,10,2001,5467,miniature_pinscher,45.61,None,None,Twitter for iPhone,"""The dogtor is in hahahaha no but seriously I'm very qualified and that tumor is definitely malignant"" 10/10 https://t.co/ULqThwWmLg"
753420520834629632,2016-07-14 02:47:04+00:00,11,3245,7364,None,0.0,None,None,Twitter for iPhone,Here we are witnessing an isolated squad of bouncing doggos. Unbelievably rare for this time of year. 11/10 for all https://t.co/CCdlwiTwQf
753398408988139520,2016-07-14 01:19:12+00:00,12,1739,5368,whippet,16.38,Scout,None,Twitter for iPhone,This is Scout. Her batteries are low. 12/10 precious af https://t.co/ov05LIoQJX
753375668877008896,2016-07-13 23:48:51+00:00,8,2143,7159,bluetick,36.01,Hank,None,Twitter for iPhone,This is Hank. He's mischievous af. Doesn't even know what he was trying to do here. 8/10 quit the shit Hank damn https://t.co/3r7wjfsXHc
753294487569522689,2016-07-13 18:26:16+00:00,11,962,3132,chow,19.48,Ace,None,Twitter for iPhone,This is Ace. He's a window washer. One of the best around. 11/10 helpful af https://t.co/sTuRoYfzPv
753026973505581056,2016-07-13 00:43:15+00:00,10,879,3664,Pembroke,86.85,Tayzie,None,Twitter for iPhone,Say hello to Tayzie. She's a Barbadian Bugaboop. Seems quite social. A rare quality for a Bugaboop. 10/10 petable af https://t.co/6qF5YZx6OV
752917284578922496,2016-07-12 17:27:23+00:00,11,1445,6517,German_shepherd,60.93,Grizzie,None,Twitter for iPhone,This is Grizzie. She's a semi-submerged Bahraini Buttersplotch. Appears alert af. Snazzy tongue. 11/10 would def pet https://t.co/WZ4zzkXXnW
752173152931807232,2016-07-10 16:10:29+00:00,12,1675,5561,Labrador_retriever,52.77,Brody,None,Twitter for iPhone,This is Brody. He's a lifeguard. Always prepared for rescue. 12/10 would fake drown just to get saved by him https://t.co/olDmwNjOy1
751937170840121344,2016-07-10 00:32:46+00:00,11,1202,4845,Lakeland_terrier,42.42,Ruby,None,Twitter for iPhone,This is Ruby. Her ice cube is melting. She doesn't know what to do about it. 11/10 https://t.co/Vfc3eAFl2q
751830394383790080,2016-07-09 17:28:29+00:00,12,1792,5449,chow,70.36,Tucker,None,Twitter for iPhone,This is Tucker. He's very camera shy. 12/10 would give stellar belly rubs to https://t.co/BJRsxuLF1w
751598357617971201,2016-07-09 02:06:27+00:00,13,2838,7427,toy_poodle,75.78,Toby,None,Twitter for iPhone,This is Toby. A cat got his tongue. 13/10 adorable af https://t.co/fHQrBKYSLC
751538714308972544,2016-07-08 22:09:27+00:00,10,1149,4730,Labrador_retriever,51.63,Max,None,Twitter for iPhone,This is Max. She has one ear that's always slightly more alert than the other. 10/10 wonky af https://t.co/5eJg69G8vY
751251247299190784,2016-07-08 03:07:09+00:00,10,5400,11755,Walker_hound,17.89,Gilbert,None,Twitter for iPhone,This is Gilbert. He's being chased by a battalion of miniature floof cows. 10/10 we all believe in you Gilbert https://t.co/wayKZkDRTG
751205363882532864,2016-07-08 00:04:50+00:00,12,1668,5918,Labrador_retriever,94.72,None,None,Twitter for iPhone,"""This photographer took pics of her best friend before and after she told them they were beautiful"" 12/10 https://t.co/510gJW9fsy"
